"arm","seed","fold","pilot","ps_nonconv","ps_boundary","ps_rankdef","out_rankdef","ginv","ntrim","d","dpsi_maxit","dcorr_maxit","est_check","d_est","d_se_emp","d_se_stk","cov_flip","cell","design","n","p"
"out_thr",801005,4,"ols",0,0,0,0,0,8,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801005,1,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801005,2,"ols",0,0,0,0,0,34,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801005,1,"ols",0,0,0,0,0,30,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801005,5,"ols",0,0,0,0,0,16,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801005,3,"ols",0,0,0,0,0,11,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801005,4,"ols",0,0,0,0,0,12,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801005,5,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801005,4,"ols",0,0,0,0,0,8,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801005,1,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801005,2,"ols",0,0,0,0,0,14,6,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801005,3,"ols",0,0,0,0,0,7,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801005,3,"ols",0,0,0,0,0,8,9,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801005,4,"ols",0,0,0,0,0,17,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801005,5,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801005,2,"ols",0,0,0,0,0,33,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801005,1,"ols",0,0,0,0,0,29,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801005,2,"ols",0,0,0,0,0,15,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801005,3,"ols",0,0,0,0,0,7,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801005,1,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801005,5,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801005,4,"ols",0,0,0,0,0,8,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801005,5,"ols",0,0,0,0,0,16,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801005,2,"ols",0,0,0,0,0,34,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801005,4,"ols",0,0,0,0,0,12,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801005,1,"ols",0,0,0,0,0,30,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801005,3,"ols",0,0,0,0,0,11,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801005,5,"ols",0,0,0,0,0,17,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801005,3,"ols",0,0,0,0,0,23,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801005,4,"ols",0,0,0,0,0,22,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801005,1,"ols",0,0,0,0,0,34,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801005,2,"ols",0,0,0,0,0,30,9,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801005,2,"ols",0,0,0,0,0,34,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801005,3,"ols",0,0,0,0,0,24,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801005,4,"ols",0,0,0,0,0,25,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801005,1,"ols",0,0,0,0,0,31,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801005,5,"ols",0,0,0,0,0,16,20,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801006,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801006,5,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801006,2,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801006,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801006,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801006,4,"ols",0,0,0,0,0,24,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801006,5,"ols",0,0,0,0,0,15,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801006,2,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801006,3,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801006,1,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801006,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801006,5,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801006,2,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801006,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801006,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801006,2,"ols",0,0,0,0,0,7,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801006,1,"ols",0,0,0,0,0,12,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801006,5,"ols",0,0,0,0,0,3,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801006,3,"ols",0,0,0,0,0,10,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801006,4,"ols",0,0,0,0,0,6,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801006,5,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801006,4,"ols",0,0,0,0,0,2,6,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801006,1,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801006,2,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801006,3,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801006,3,"ols",0,0,0,0,0,8,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801006,4,"ols",0,0,0,0,0,16,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801006,5,"ols",0,0,0,0,0,8,9,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801006,2,"ols",0,0,0,0,0,14,9,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801006,1,"ols",0,0,0,0,0,9,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801006,2,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801006,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801006,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801006,5,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801006,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801006,5,"ols",0,0,0,0,0,3,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801006,2,"ols",0,0,0,0,0,7,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801006,4,"ols",0,0,0,0,0,6,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801006,1,"ols",0,0,0,0,0,12,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801006,3,"ols",0,0,0,0,0,10,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801006,5,"ols",0,0,0,0,0,11,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801006,3,"ols",0,0,0,0,0,19,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801006,4,"ols",0,0,0,0,0,22,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801006,1,"ols",0,0,0,0,0,19,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801006,2,"ols",0,0,0,0,0,23,12,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801006,2,"ols",0,0,0,0,0,23,18,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801006,3,"ols",0,0,0,0,0,19,18,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801006,4,"ols",0,0,0,0,0,21,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801006,1,"ols",0,0,0,0,0,21,18,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801006,5,"ols",0,0,0,0,0,12,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801007,1,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801007,5,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801007,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801007,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801007,4,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801007,4,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801007,5,"ols",0,0,0,0,0,25,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801007,2,"ols",0,0,0,0,0,18,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801007,3,"ols",0,0,0,0,0,23,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801007,1,"ols",0,0,0,0,0,38,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801007,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801007,5,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801007,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801007,4,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801007,1,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801007,2,"ols",0,0,0,0,0,3,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801007,1,"ols",0,0,0,0,0,13,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801007,5,"ols",0,0,0,0,0,23,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801007,3,"ols",0,0,0,0,0,9,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801007,4,"ols",0,0,0,0,0,21,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801007,5,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801007,4,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801007,1,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801007,2,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801007,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801007,3,"ols",0,0,0,0,0,9,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801007,4,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801007,5,"ols",0,0,0,0,0,16,9,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801007,2,"ols",0,0,0,0,0,4,12,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801007,1,"ols",0,0,0,0,0,13,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801007,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801007,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801007,1,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801007,5,"ols",0,0,0,0,0,6,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801007,4,"ols",0,0,0,0,0,5,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801007,5,"ols",0,0,0,0,0,23,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801007,2,"ols",0,0,0,0,0,3,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801007,4,"ols",0,0,0,0,0,21,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801007,1,"ols",0,0,0,0,0,13,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801007,3,"ols",0,0,0,0,0,9,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801007,5,"ols",0,0,0,0,0,19,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801007,3,"ols",0,0,0,0,0,21,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801007,4,"ols",0,0,0,0,0,20,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801007,1,"ols",0,0,0,0,0,37,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801007,2,"ols",0,0,0,0,0,15,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801007,2,"ols",0,0,0,0,0,20,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801007,3,"ols",0,0,0,0,0,23,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801007,4,"ols",0,0,0,0,0,21,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801007,1,"ols",0,0,0,0,0,37,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801007,5,"ols",0,0,0,0,0,23,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801008,1,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801008,5,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801008,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801008,3,"ols",0,0,0,0,0,8,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801008,4,"ols",0,0,0,0,0,7,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801008,4,"ols",0,0,0,0,0,28,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801008,5,"ols",0,0,0,0,0,28,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801008,2,"ols",0,0,0,0,0,18,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801008,3,"ols",0,0,0,0,0,27,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801008,1,"ols",0,0,0,0,0,17,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801008,3,"ols",0,0,0,0,0,8,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801008,5,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801008,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801008,4,"ols",0,0,0,0,0,7,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801008,1,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801008,2,"ols",0,0,0,0,0,19,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801008,1,"ols",0,0,0,0,0,6,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801008,5,"ols",0,0,0,0,0,28,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801008,3,"ols",0,0,0,0,0,17,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801008,4,"ols",0,0,0,0,0,26,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801008,5,"ols",0,0,0,0,0,4,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801008,4,"ols",0,0,0,0,0,7,6,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801008,1,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801008,2,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801008,3,"ols",0,0,0,0,0,9,6,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801008,3,"ols",0,0,0,0,0,17,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801008,4,"ols",0,0,0,0,0,26,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801008,5,"ols",0,0,0,0,0,28,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801008,2,"ols",0,0,0,0,0,18,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801008,1,"ols",0,0,0,0,0,17,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801008,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801008,3,"ols",0,0,0,0,0,8,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801008,1,"ols",0,0,0,0,0,4,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801008,5,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801008,4,"ols",0,0,0,0,0,7,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801008,5,"ols",0,0,0,0,0,28,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801008,2,"ols",0,0,0,0,0,19,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801008,4,"ols",0,0,0,0,0,26,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801008,1,"ols",0,0,0,0,0,6,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_bic",801008,3,"ols",0,0,0,0,0,17,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801008,5,"ols",0,0,0,0,0,28,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801008,3,"ols",0,0,0,0,0,24,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801008,4,"ols",0,0,0,0,0,26,12,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801008,1,"ols",0,0,0,0,0,11,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"trt_bic",801008,2,"ols",0,0,0,0,0,13,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801008,2,"ols",0,0,0,0,0,19,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801008,3,"ols",0,0,0,0,0,27,20,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801008,4,"ols",0,0,0,0,0,26,19,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801008,1,"ols",0,0,0,0,0,16,17,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"bch",801008,5,"ols",0,0,0,0,0,28,14,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801009,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801009,5,"ols",0,0,0,0,0,3,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801009,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801009,3,"ols",0,0,0,0,0,1,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oracle",801009,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801009,4,"ols",0,0,0,0,0,21,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801009,5,"ols",0,0,0,0,0,17,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801009,2,"ols",0,0,0,0,0,20,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801009,3,"ols",0,0,0,0,0,19,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"full",801009,1,"ols",0,0,0,0,0,23,21,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801009,3,"ols",0,0,0,0,0,0,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801009,5,"ols",0,0,0,0,0,3,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801009,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801009,4,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_thr",801009,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801009,2,"ols",0,0,0,0,0,9,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801009,1,"ols",0,0,0,0,0,8,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801009,5,"ols",0,0,0,0,0,13,16,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801009,3,"ols",0,0,0,0,0,8,15,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"out_bic",801009,4,"ols",0,0,0,0,0,7,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801009,5,"ols",0,0,0,0,0,3,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801009,4,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801009,1,"ols",0,0,0,0,0,2,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801009,2,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_fix",801009,3,"ols",0,0,0,0,0,1,5,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801009,3,"ols",0,0,0,0,0,7,9,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801009,4,"ols",0,0,0,0,0,23,11,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801009,5,"ols",0,0,0,0,0,14,13,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801009,2,"ols",0,0,0,0,0,8,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oal_wamd",801009,1,"ols",0,0,0,0,0,8,10,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801009,2,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801009,3,"ols",0,0,0,0,0,0,8,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
"oads_thr",801009,1,"ols",0,0,0,0,0,2,7,NA,NA,0,0,0,0,0,"I","I (n=500,p=20)",500,20
